userId,liked,titleId
10003,True,tt105643
10004,True,tt116324
10004,True,tt109508
10004,True,tt113677
10004,True,tt112471
10004,True,tt111797
10004,True,tt76759
10004,True,tt103994
10004,True,tt111149
10004,True,tt110598
10004,True,tt106977
10004,True,tt107207
10004,True,tt107507
10004,True,tt108149
10004,True,tt102926
10004,True,tt116282
10004,True,tt32904
10004,True,tt53125
10004,True,tt53291
10004,True,tt34583
10004,True,tt58385
10004,True,tt32138
10004,True,tt31381
10004,True,tt38787
10004,True,tt115640
10004,True,tt70707
10004,True,tt79470
10004,True,tt61418
10004,True,tt46912
10004,True,tt48545
10004,True,tt71853
10004,True,tt105488
10004,True,tt80684
10004,True,tt93779
10004,True,tt50083
10004,True,tt50212
10004,True,tt32455
10004,True,tt44706
10004,True,tt118111
10004,True,tt118566
10004,True,tt120176
10004,True,tt55614
10004,True,tt91369
10004,True,tt61852
10004,True,tt80801
10004,True,tt94721
10004,True,tt44079
10004,True,tt35279
10004,True,tt147004
10004,True,tt126250
10004,True,tt126886
10004,True,tt130827
10004,True,tt80339
10004,True,tt118843
10004,True,tt169547
10004,True,tt95270
10004,True,tt101669
10004,True,tt185125
10004,True,tt49730
10004,True,tt75029
10004,True,tt251739
10004,True,tt181865
10004,True,tt221027
10004,True,tt242587
10004,True,tt283509
10005,True,tt114709
10005,True,tt113161
10005,True,tt112431
10005,True,tt112818
10005,True,tt114814
10005,True,tt110877
10005,True,tt112573
10005,True,tt111797
10005,True,tt110005
10005,True,tt110367
10005,True,tt110729
10005,True,tt110912
10005,True,tt110475
10005,True,tt106977
10005,True,tt107206
10005,True,tt107207
10005,True,tt108052
10005,True,tt108071
10005,True,tt103639
10005,True,tt99348
10005,True,tt29583
10005,True,tt101414
10005,True,tt32910
10006,True,tt113497
10006,True,tt113228
10006,True,tt113041
10006,True,tt113277
10006,True,tt114319
10006,True,tt112346
10006,True,tt112760
10006,True,tt112641
10006,True,tt114388
10006,True,tt112722
10006,True,tt114168
10006,True,tt114057
10006,True,tt114746
10006,True,tt112431
10006,True,tt112818
10006,True,tt114279
10006,True,tt114272
10006,True,tt113347
10006,True,tt114369
10006,True,tt112499
10006,True,tt113419
10006,True,tt116260
10006,True,tt113862
10006,True,tt114367
10006,True,tt118158
10006,True,tt113972
10006,True,tt117002
10006,True,tt114825
10006,True,tt115759
10006,True,tt116483
10006,True,tt112573
10006,True,tt113326
10006,True,tt115685
10006,True,tt112442
10006,True,tt112342
10006,True,tt112384
10006,True,tt114287
10006,True,tt112642
10006,True,tt112715
10006,True,tt113071
10006,True,tt114496
10006,True,tt114887
10006,True,tt114938
10006,True,tt112602
10006,True,tt112508
10006,True,tt112679
10006,True,tt109635
10006,True,tt109642
10006,True,tt113117
10006,True,tt113097
10006,True,tt110066
10006,True,tt110006
10006,True,tt110099
10006,True,tt113501
10006,True,tt110367
10006,True,tt113670
10006,True,tt113691
10006,True,tt113755
10006,True,tt110516
10006,True,tt110527
10006,True,tt110684
10006,True,tt114069
10006,True,tt114296
10006,True,tt111112
10006,True,tt111255
10006,True,tt111282
10006,True,tt111070
10006,True,tt111161
10006,True,tt111280
10006,True,tt114694
10006,True,tt108550
10006,True,tt114924
10006,True,tt111667
10006,True,tt109444
10006,True,tt109446
10006,True,tt109484
10006,True,tt109506
10006,True,tt109450
10006,True,tt109813
10006,True,tt109830
10006,True,tt110167
10006,True,tt110357
10006,True,tt110475
10006,True,tt110478
10006,True,tt110622
10006,True,tt111257
10006,True,tt111503
10006,True,tt106292
10006,True,tt109439
10006,True,tt106582
10006,True,tt106673
10006,True,tt111732
10006,True,tt106918
10006,True,tt106977
10006,True,tt112966
10006,True,tt107151
10006,True,tt107206
10006,True,tt107207
10006,True,tt108551
10006,True,tt107290
10006,True,tt107501
10006,True,tt107614
10006,True,tt107818
10006,True,tt107943
10006,True,tt110971
10006,True,tt108186
10006,True,tt108358
10006,True,tt110363
10006,True,tt99653
10006,True,tt103639
10006,True,tt99348
10006,True,tt102926
10006,True,tt29583
10006,True,tt101414
10006,True,tt100405
10006,True,tt116552
10006,True,tt65421
10006,True,tt115509
10006,True,tt117608
10006,True,tt115956
10006,True,tt112368
10006,True,tt117979
10006,True,tt95776
10006,True,tt116322
10006,True,tt117998
10006,True,tt116629
10006,True,tt116583
10006,True,tt117333
10006,True,tt116313
10006,True,tt116353
10006,True,tt116191
10006,True,tt117718
10006,True,tt117918
10006,True,tt116329
10006,True,tt117039
10006,True,tt116830
10006,True,tt116421
10006,True,tt115862
10006,True,tt116409
10006,True,tt117665
10006,True,tt115491
10006,True,tt68334
10007,True,tt114709
10007,True,tt114814
10007,True,tt112384
10007,True,tt76759
10007,True,tt109830
10007,True,tt107144
10007,True,tt107290
10007,True,tt102926
10007,True,tt116629
10007,True,tt54215
10007,True,tt80455
10007,True,tt88247
10007,True,tt88763
10007,True,tt118884
10007,True,tt75148
10007,True,tt47478
10007,True,tt63442
10007,True,tt125439
10007,True,tt167404
10007,True,tt120363
10007,True,tt195685
10007,True,tt102510
10007,True,tt212720
10007,True,tt120737
10007,True,tt268978
10007,True,tt245429
10007,True,tt295297
10007,True,tt167261
10007,True,tt299658
10007,True,tt325980
10007,True,tt332379
10007,True,tt325710
10007,True,tt69947
10007,True,tt364725
10007,True,tt316654
10007,True,tt369339
10007,True,tt349710
10007,True,tt399201
10007,True,tt395251
10007,True,tt317219
10007,True,tt418689
10007,True,tt381061
10008,True,tt113497
10008,True,tt112346
10008,True,tt113161
10008,True,tt112431
10008,True,tt114369
10008,True,tt114814
10008,True,tt112384
10008,True,tt113957
10008,True,tt113986
10008,True,tt109686
10008,True,tt110148
10008,True,tt110912
10008,True,tt111161
10008,True,tt109831
10008,True,tt110357
10008,True,tt111257
10008,True,tt111503
10008,True,tt106918
10008,True,tt107290
10008,True,tt108052
10008,True,tt99348
10008,True,tt102926
10009,True,tt109445
10009,True,tt43014
10009,True,tt33467
10009,True,tt104348
10009,True,tt82971
10009,True,tt88763
10009,True,tt90329
10009,True,tt99088
10009,True,tt63462
10009,True,tt120737
10009,True,tt268380
10009,True,tt181689
10009,True,tt286179
10009,True,tt265591
10009,True,tt295178
10009,True,tt279064
10009,True,tt110308
10009,True,tt268126
10009,True,tt167261
10009,True,tt217505
10009,True,tt75968
10009,True,tt85794
10010,True,tt103639
10010,True,tt34583
10010,True,tt120762
10010,True,tt172495
10010,True,tt126029
10010,True,tt250494
10010,True,tt120737
10010,True,tt268978
10010,True,tt167261
10010,True,tt333780
10010,True,tt314331
10010,True,tt337741
10010,True,tt167260
10010,True,tt304415
10010,True,tt360139
10010,True,tt337697
10010,True,tt332452
10010,True,tt332280
10010,True,tt361620
10010,True,tt386588
10010,True,tt372784
10010,True,tt358273
10010,True,tt381061
10010,True,tt457939
10010,True,tt482088
10010,True,tt468569
10010,True,tt1099212
10010,True,tt1049413
10010,True,tt1041829
10010,True,tt1174732
10010,True,tt1323594
10010,True,tt1504320
10010,True,tt1570728
10010,True,tt1345836
10010,True,tt1675434
10010,True,tt1412386
10010,True,tt1217209
10010,True,tt1915581
10010,True,tt1074638
10010,True,tt1690953
10010,True,tt2334879
10010,True,tt2194499
10010,True,tt2294629
10010,True,tt2355495
10010,True,tt2112281
10010,True,tt2980648
10010,True,tt2140577
10010,True,tt2379713
10010,True,tt2268016
10010,True,tt2361509
10011,True,tt113277
10011,True,tt112818
10011,True,tt112573
10011,True,tt112384
10011,True,tt113243
10011,True,tt114069
10011,True,tt111161
10011,True,tt109444
10011,True,tt109830
10011,True,tt111503
10011,True,tt106977
10011,True,tt107206
10011,True,tt107290
10011,True,tt107889
10011,True,tt108065
10011,True,tt103064
10011,True,tt102926
10011,True,tt117060
10011,True,tt117500
10011,True,tt117998
10011,True,tt116629
10011,True,tt92099
10011,True,tt86190
10011,True,tt117666
10011,True,tt104691
10011,True,tt118771
10011,True,tt118880
10011,True,tt118884
10011,True,tt119173
10011,True,tt118883
10011,True,tt119695
10011,True,tt118571
10011,True,tt118607
10011,True,tt119217
10011,True,tt120338
10011,True,tt119822
10011,True,tt124718
10011,True,tt120591
10011,True,tt122151
10011,True,tt129387
10011,True,tt120815
10012,True,tt113071
10012,True,tt112679
10012,True,tt110216
10012,True,tt116191
10012,True,tt117631
10012,True,tt120338
10012,True,tt96734
10012,True,tt160862
10012,True,tt147800
10012,True,tt151738
10012,True,tt97428
10012,True,tt63518
10012,True,tt314331
10012,True,tt332280
10012,True,tt414387
10012,True,tt1099212
10013,True,tt114369
10013,True,tt82971
10013,True,tt119081
10013,True,tt118842
10013,True,tt120338
10013,True,tt133093
10013,True,tt134847
10013,True,tt172495
10013,True,tt184894
10013,True,tt187393
10013,True,tt120903
10013,True,tt161081
10013,True,tt186566
10013,True,tt209958
10013,True,tt181875
10013,True,tt190332
10013,True,tt208092
10013,True,tt212985
10014,True,tt113627
10014,True,tt114746
10014,True,tt114369
10014,True,tt115759
10014,True,tt112573
10014,True,tt112384
10014,True,tt110322
10014,True,tt110638
10014,True,tt110632
10014,True,tt108550
10014,True,tt114924
10014,True,tt109830
10014,True,tt110997
10014,True,tt111756
10014,True,tt106582
10014,True,tt108551
10014,True,tt107822
10014,True,tt108160
10014,True,tt108358
10014,True,tt99348
10014,True,tt102926
10015,True,tt76759
10015,True,tt111161
10015,True,tt109830
10015,True,tt108052
10015,True,tt103064
10015,True,tt80684
10015,True,tt90605
10015,True,tt86190
10015,True,tt78748
10015,True,tt88763
10015,True,tt119177
10015,True,tt97733
10015,True,tt96874
10015,True,tt80801
10015,True,tt120586
10015,True,tt100802
10015,True,tt120689
10015,True,tt182789
10015,True,tt186151
10015,True,tt172495
10015,True,tt230600
10015,True,tt268978
10015,True,tt264464
10015,True,tt121766
10015,True,tt472043
10015,True,tt482571
10015,True,tt1219289
10015,True,tt1385826
10015,True,tt1454468
10015,True,tt1631867
10015,True,tt2267998
10015,True,tt2488496
10015,True,tt2096673
10015,True,tt1179933
10015,True,tt3748528
10016,True,tt114814
10016,True,tt75314
10016,True,tt110413
10016,True,tt111161
10016,True,tt111149
10016,True,tt108052
10016,True,tt83658
10016,True,tt116282
10016,True,tt108181
10016,True,tt112691
10016,True,tt57012
10016,True,tt116225
10016,True,tt33870
10016,True,tt105236
10016,True,tt71853
10016,True,tt118147
10016,True,tt108598
10016,True,tt73486
10016,True,tt93779
10016,True,tt88846
10016,True,tt50083
10016,True,tt56592
10016,True,tt78788
10016,True,tt78748
10016,True,tt93058
10016,True,tt104361
10016,True,tt75686
10016,True,tt61722
10016,True,tt71315
10016,True,tt22100
10016,True,tt92991
10016,True,tt56218
10016,True,tt61512
10016,True,tt87553
10016,True,tt47478
10016,True,tt119698
10016,True,tt101889
10016,True,tt86979
10016,True,tt69762
10016,True,tt180093
10016,True,tt209144
10016,True,tt211915
10016,True,tt245429
10016,True,tt82949
10016,True,tt96283
10016,True,tt314979
10016,True,tt364569
10016,True,tt457430
10016,True,tt468569
10016,True,tt910970
10016,True,tt1049413
10016,True,tt435761
10016,True,tt1345836
10017,True,tt114709
10017,True,tt114814
10017,True,tt112573
10017,True,tt76759
10017,True,tt110912
10017,True,tt111161
10017,True,tt109830
10017,True,tt107290
10017,True,tt108052
10017,True,tt103064
10017,True,tt99348
10017,True,tt96895
10017,True,tt102926
10017,True,tt57012
10017,True,tt68646
10017,True,tt43274
10017,True,tt91763
10017,True,tt73486
10017,True,tt80684
10017,True,tt82971
10017,True,tt60196
10017,True,tt66921
10017,True,tt86190
10017,True,tt99685
10017,True,tt71562
10017,True,tt93058
10017,True,tt81398
10017,True,tt88247
10017,True,tt88763
10017,True,tt118715
10017,True,tt120815
10017,True,tt120586
10017,True,tt151804
10017,True,tt133093
10017,True,tt137523
10017,True,tt86465
10017,True,tt120689
10017,True,tt59578
10017,True,tt180093
10017,True,tt120737
10017,True,tt245429
10017,True,tt167261
10017,True,tt317248
10017,True,tt92067
10017,True,tt87544
10017,True,tt167260
10017,True,tt347149
10017,True,tt457430
10017,True,tt468569
10017,True,tt796366
10017,True,tt1375666
10018,True,tt113277
10018,True,tt112641
10018,True,tt114746
10018,True,tt112818
10018,True,tt114369
10018,True,tt114814
10018,True,tt112573
10018,True,tt75314
10018,True,tt112851
10018,True,tt112864
10018,True,tt113749
10018,True,tt109445
10018,True,tt109707
10018,True,tt76759
10018,True,tt110632
10018,True,tt110413
10018,True,tt110912
10018,True,tt111161
10018,True,tt111280
10018,True,tt108550
10018,True,tt109830
10018,True,tt106519
10018,True,tt107818
10018,True,tt108052
10018,True,tt83658
10018,True,tt108399
10018,True,tt103064
10018,True,tt99348
10018,True,tt102926
10018,True,tt116282
10018,True,tt112691
10018,True,tt117951
10018,True,tt116629
10018,True,tt68646
10018,True,tt47396
10018,True,tt53125
10018,True,tt33870
10018,True,tt32138
10018,True,tt33467
10018,True,tt62622
10018,True,tt95016
10018,True,tt79470
10018,True,tt46912
10018,True,tt105236
10018,True,tt104348
10018,True,tt71853
10018,True,tt108598
10018,True,tt73486
10018,True,tt80684
10018,True,tt82971
10018,True,tt60196
10018,True,tt50083
10018,True,tt66921
10018,True,tt56592
10018,True,tt64116
10018,True,tt86190
10018,True,tt41959
10018,True,tt99685
10018,True,tt78748
10018,True,tt54215
10018,True,tt71562
10018,True,tt93058
10018,True,tt104361
10018,True,tt87843
10018,True,tt70735
10018,True,tt88247
10018,True,tt100150
10018,True,tt97165
10018,True,tt61722
10018,True,tt71315
10018,True,tt22100
10018,True,tt88763
10018,True,tt61512
10018,True,tt97576
10018,True,tt117731
10018,True,tt79945
10018,True,tt84726
10018,True,tt119008
10018,True,tt119488
10018,True,tt119217
10018,True,tt120338
10018,True,tt119396
10018,True,tt118715
10018,True,tt120787
10018,True,tt75148
10018,True,tt95953
10018,True,tt93409
10018,True,tt47478
10018,True,tt120815
10018,True,tt87469
10018,True,tt104257
10018,True,tt99487
10018,True,tt118799
10018,True,tt120586
10018,True,tt79817
10018,True,tt87538
10018,True,tt120735
10018,True,tt133093
10018,True,tt167404
10018,True,tt58461
10018,True,tt137523
10018,True,tt120601
10018,True,tt120655
10018,True,tt162661
10018,True,tt120689
10018,True,tt144117
10018,True,tt27977
10018,True,tt172495
10018,True,tt59578
10018,True,tt120903
10018,True,tt202677
10018,True,tt180093
10018,True,tt94291
10018,True,tt208092
10018,True,tt209144
10018,True,tt221027
10018,True,tt86250
10018,True,tt126029
10018,True,tt54047
10018,True,tt228786
10018,True,tt198781
10018,True,tt240772
10018,True,tt211915
10018,True,tt120737
10018,True,tt268978
10018,True,tt51201
10018,True,tt69281
10018,True,tt268380
10018,True,tt145487
10018,True,tt258463
10018,True,tt181689
10018,True,tt257044
10018,True,tt250258
10018,True,tt298130
10018,True,tt217505
10018,True,tt264464
10018,True,tt253474
10018,True,tt236027
10018,True,tt290334
10018,True,tt266543
10018,True,tt101410
10018,True,tt325980
10018,True,tt74119
10018,True,tt85959
10018,True,tt327056
10018,True,tt319061
10018,True,tt167260
10018,True,tt289879
10018,True,tt338013
10018,True,tt258760
10018,True,tt180748
10018,True,tt372183
10018,True,tt369339
10018,True,tt361862
10018,True,tt350258
10018,True,tt342492
10018,True,tt388789
10018,True,tt367594
10018,True,tt338751
10018,True,tt372784
10018,True,tt399295
10018,True,tt121164
10018,True,tt399146
10018,True,tt379725
10018,True,tt312004
10018,True,tt373469
10018,True,tt358273
10018,True,tt434409
10018,True,tt454848
10018,True,tt405094
10018,True,tt425210
10018,True,tt376994
10018,True,tt383574
10018,True,tt418455
10018,True,tt457430
10018,True,tt407887
10018,True,tt482571
10018,True,tt112681
10018,True,tt443706
10018,True,tt488120
10018,True,tt440963
10018,True,tt765443
10018,True,tt465538
10018,True,tt452623
10018,True,tt765429
10018,True,tt408236
10018,True,tt780536
10018,True,tt451079
10018,True,tt468569
10018,True,tt371746
10018,True,tt441773
10018,True,tt986233
10018,True,tt1259014
10018,True,tt1227926
10018,True,tt1132620
10018,True,tt1131729
10018,True,tt473705
10018,True,tt458525
10018,True,tt1049413
10018,True,tt1152836
10018,True,tt1022603
10018,True,tt1149362
10018,True,tt978762
10018,True,tt499549
10018,True,tt988045
10018,True,tt1343097
10018,True,tt1130884
10018,True,tt1216487
10018,True,tt1289406
10018,True,tt1250777
10018,True,tt1228705
10018,True,tt435761
10018,True,tt1375666
10018,True,tt446029
10018,True,tt840361
10018,True,tt1458175
10018,True,tt1189340
10018,True,tt411272
10018,True,tt1416801
10018,True,tt1270798
10018,True,tt458339
10018,True,tt848228
10018,True,tt1614989
10018,True,tt1392170
10018,True,tt1345836
10018,True,tt1515091
10018,True,tt1212450
10018,True,tt2125608
10018,True,tt1990314
10018,True,tt2313197
10018,True,tt903624
10018,True,tt1853728
10018,True,tt2166834
10018,True,tt1408101
10018,True,tt1670345
10018,True,tt1430132
10018,True,tt1951264
10018,True,tt2304771
10018,True,tt2278388
10018,True,tt816692
10018,True,tt1877832
10018,True,tt3268458
10018,True,tt1605717
10018,True,tt2582802
10018,True,tt2015381
10018,True,tt2920540
10018,True,tt470752
10018,True,tt2084970
10018,True,tt2980516
10018,True,tt2802144
10018,True,tt2488496
10018,True,tt478970
10018,True,tt3896198
10018,True,tt3385516
10018,True,tt3659388
10018,True,tt3877674
10018,True,tt3569230
10018,True,tt1895587
10018,True,tt3597400
10018,True,tt1596363
10018,True,tt3845232
10018,True,tt1971571
10018,True,tt108317
10018,True,tt109000
10018,True,tt3799694
10018,True,tt2582782
10018,True,tt1355644
10018,True,tt3315342
10018,True,tt5655222
10018,True,tt5027774
10018,True,tt832879
10018,True,tt1665071
10019,True,tt114709
10019,True,tt114746
10019,True,tt112431
10019,True,tt109707
10019,True,tt76759
10019,True,tt110413
10019,True,tt109506
10019,True,tt109831
10019,True,tt110475
10019,True,tt111257
10019,True,tt106977
10019,True,tt83658
10019,True,tt107688
10019,True,tt103064
10019,True,tt96895
10019,True,tt62711
10019,True,tt118114
10019,True,tt115963
10019,True,tt112691
10019,True,tt116583
10019,True,tt118073
10019,True,tt117008
10019,True,tt117918
10019,True,tt52357
10019,True,tt47396
10019,True,tt53291
10019,True,tt33870
10019,True,tt38109
10019,True,tt48728
10019,True,tt67992
10019,True,tt95159
10019,True,tt46912
10019,True,tt83866
10019,True,tt108598
10019,True,tt73486
10019,True,tt80684
10019,True,tt93779
10019,True,tt82971
10019,True,tt78748
10019,True,tt54215
10019,True,tt70735
10019,True,tt88247
10019,True,tt23969
10019,True,tt107048
10019,True,tt36613
10019,True,tt88763
10019,True,tt72431
10019,True,tt97493
10019,True,tt97576
10019,True,tt89886
10019,True,tt102975
10019,True,tt84726
10019,True,tt92007
10019,True,tt119116
10019,True,tt119282
10019,True,tt119094
10019,True,tt119488
10019,True,tt119174
10019,True,tt119177
10019,True,tt119535
10019,True,tt129387
10019,True,tt91369
10019,True,tt89218
10019,True,tt75807
10019,True,tt82199
10019,True,tt97757
10019,True,tt102803
10019,True,tt70016
10019,True,tt83791
10019,True,tt94721
10019,True,tt44079
10019,True,tt105629
10019,True,tt166396
10019,True,tt89155
10019,True,tt138097
10019,True,tt97958
10019,True,tt145893
10019,True,tt133093
10019,True,tt138510
10019,True,tt158983
10019,True,tt87332
10019,True,tt132347
10019,True,tt167404
10019,True,tt155267
10019,True,tt169547
10019,True,tt91042
10019,True,tt34240
10019,True,tt137523
10019,True,tt81633
10019,True,tt96438
10019,True,tt120601
10019,True,tt48380
10019,True,tt160620
10019,True,tt86856
10019,True,tt101889
10019,True,tt177789
10019,True,tt106364
10019,True,tt101698
10019,True,tt79588
10019,True,tt77975
10019,True,tt75860
10019,True,tt112950
10019,True,tt120913
10019,True,tt131704
10019,True,tt120903
10020,True,tt114148
10020,True,tt113198
10020,True,tt113670
10020,True,tt110357
10020,True,tt108071
10020,True,tt107688
10020,True,tt103639
10020,True,tt29583
10020,True,tt101414
10020,True,tt32910
10020,True,tt116683
10020,True,tt118114
10020,True,tt58385
10020,True,tt32138
10020,True,tt42332
10020,True,tt57546
10020,True,tt58331
10020,True,tt33563
10020,True,tt59742
10020,True,tt67992
10020,True,tt92890
10020,True,tt83866
10020,True,tt108598
10020,True,tt32455
10020,True,tt77631
10020,True,tt119282
10020,True,tt118617
10020,True,tt120762
10020,True,tt55614
10020,True,tt89218
10020,True,tt61852
10020,True,tt97757
10020,True,tt104940
10020,True,tt46183
10020,True,tt100477
10020,True,tt61584
10020,True,tt70016
10020,True,tt90633
10020,True,tt88323
10020,True,tt63462
10020,True,tt120794
10020,True,tt73629
10020,True,tt120855
10020,True,tt158983
10020,True,tt158811
10020,True,tt91419
10020,True,tt129167
10020,True,tt85334
10020,True,tt96438
10020,True,tt70608
10020,True,tt120363
10020,True,tt120910
10020,True,tt79588
10020,True,tt82474
10020,True,tt87755
10020,True,tt48140
10020,True,tt172495
10020,True,tt120630
10020,True,tt177971
10020,True,tt181875
10020,True,tt249462
10020,True,tt120917
10020,True,tt83564
10020,True,tt243155
10020,True,tt126029
10020,True,tt241527
10020,True,tt120737
10020,True,tt268978
10020,True,tt280707
10020,True,tt268380
10020,True,tt181689
10020,True,tt245429
10020,True,tt295297
10020,True,tt167261
10020,True,tt264464
10020,True,tt299658
10020,True,tt88915
10021,True,tt113189
10021,True,tt76759
10021,True,tt109813
10021,True,tt109830
10021,True,tt110357
10021,True,tt110622
10021,True,tt107290
10021,True,tt103639
10021,True,tt100405
10021,True,tt117060
10021,True,tt117723
10021,True,tt80684
10021,True,tt82971
10021,True,tt86190
10021,True,tt88763
10021,True,tt97576
10021,True,tt119567
10021,True,tt119654
10021,True,tt120347
10021,True,tt96874
10021,True,tt99088
10021,True,tt87469
10021,True,tt90264
10021,True,tt128853
10021,True,tt63442
10021,True,tt139134
10021,True,tt133093
10021,True,tt120915
10021,True,tt125439
10021,True,tt163651
10021,True,tt97428
10021,True,tt155267
10021,True,tt100802
10021,True,tt58150
10021,True,tt57076
10021,True,tt55928
10021,True,tt82398
10021,True,tt97742
10021,True,tt70328
10021,True,tt59800
10021,True,tt17925
10021,True,tt143145
10021,True,tt105793
10021,True,tt120755
10021,True,tt64757
10021,True,tt76752
10021,True,tt79574
10021,True,tt71807
10021,True,tt95705
10021,True,tt102510
10021,True,tt66995
10021,True,tt93428
10021,True,tt126029
10021,True,tt94898
10021,True,tt91949
10021,True,tt163025
10021,True,tt252866
10021,True,tt241527
10021,True,tt240772
10021,True,tt268380
10021,True,tt121765
10021,True,tt258463
10021,True,tt181689
10021,True,tt120912
10021,True,tt293662
10021,True,tt295297
10021,True,tt246460
10021,True,tt325980
10021,True,tt242653
10021,True,tt314331
10021,True,tt325710
10021,True,tt62512
10021,True,tt86034
10021,True,tt86006
10021,True,tt298148
10021,True,tt304141
10021,True,tt362227
10021,True,tt343818
10021,True,tt372183
10021,True,tt369339
10021,True,tt368891
10021,True,tt349903
10021,True,tt371724
10021,True,tt121766
10021,True,tt351283
10021,True,tt356910
10021,True,tt330373
10021,True,tt39211
10021,True,tt387808
10021,True,tt381061
10021,True,tt413267
10021,True,tt449088
10021,True,tt496806
10021,True,tt440963
10021,True,tt800039
10021,True,tt371746
10021,True,tt367882
10021,True,tt1049413
10021,True,tt1080016
10021,True,tt417741
10021,True,tt499549
10021,True,tt1228705
10021,True,tt435761
10021,True,tt892791
10021,True,tt1013743
10021,True,tt1243957
10021,True,tt61199
10021,True,tt1201607
10021,True,tt848228
10021,True,tt1229238
10021,True,tt1645170
10021,True,tt1409024
10021,True,tt118692
10021,True,tt1074638
10021,True,tt1483013
10021,True,tt2234155
10021,True,tt1453405
10021,True,tt1690953
10021,True,tt1210819
10021,True,tt1723121
10021,True,tt1454468
10021,True,tt1211956
10021,True,tt1951264
10021,True,tt2294629
10021,True,tt2140373
10021,True,tt1821658
10021,True,tt1086772
10021,True,tt1631867
10021,True,tt2381249
10021,True,tt2015381
10021,True,tt2245084
10021,True,tt369610
10021,True,tt2802144
10021,True,tt2488496
10021,True,tt1790809
10021,True,tt1211837
10021,True,tt2096673
10021,True,tt2293640
10021,True,tt2379713
10021,True,tt3682448
10021,True,tt2948356
10021,True,tt2543164
10021,True,tt3470600
10022,True,tt117110
10022,True,tt112508
10022,True,tt110148
10022,True,tt111161
10022,True,tt109830
10022,True,tt83658
10022,True,tt73486
10022,True,tt104361
10022,True,tt64665
10022,True,tt67116
10022,True,tt63522
10022,True,tt63462
10022,True,tt140352
10022,True,tt102057
10022,True,tt172495
10022,True,tt120630
10022,True,tt218839
10022,True,tt190332
10022,True,tt183659
10022,True,tt181865
10022,True,tt189998
10022,True,tt166924
10022,True,tt247425
10022,True,tt310793
10022,True,tt335266
10022,True,tt327056
10022,True,tt266697
10022,True,tt378194
10022,True,tt369339
10022,True,tt317705
10022,True,tt482571
10022,True,tt381061
10022,True,tt477348
10022,True,tt469494
10022,True,tt361748
10022,True,tt278736
10023,True,tt113277
10023,True,tt112682
10023,True,tt114814
10023,True,tt110428
10023,True,tt110413
10023,True,tt111590
